source	source_name	target	target_name	type	child_order	wife_note	vol	leaf	side	checked	reference
E902299	許綿	E902326	許遂	HAS_SON	6		1	42	b	1	安東權氏成化譜
EA01886	蔡致義	E104873	蔡碩卿	HAS_SON	1		1	42	b	1	安東權氏成化譜
E104903	辛繼祖	E600000	朴衡文	HAS_SIL	4		1	43	a	1	安東權氏成化譜
E104903	辛繼祖	EB02824	吳山老	HAS_SIL	5		1	43	a	1	安東權氏成化譜
E104903	辛繼祖	EB02826	李義亨	HAS_SIL	6		1	43	a	1	安東權氏成化譜
E104903	辛繼祖	E103180	辛瑞聃	HAS_SON	7		1	43	a	1	安東權氏成化譜
E104903	辛繼祖	E101630	辛從聃	HAS_SON	8		1	43	a	1	安東權氏成化譜
E402658	鄭發	EB02841	沈璿	HAS_SIL	3		1	43	a	1	安東權氏成化譜
E402658	鄭發	EB02855	鄭允恪	HAS_SON	4		1	43	a	1	安東權氏成化譜
E402658	鄭發	EA02869	鄭允愊	HAS_SON	5		1	43	a	1	安東權氏成化譜
EA02869	鄭允愊	EB02886	金恥	HAS_SIL	1		1	43	a	1	安東權氏成化譜
EA02869	鄭允愊	EB02871	鄭讚	HAS_SON	2		1	43	a	1	安東權氏成化譜
EB02841	沈璿	E300199	沈安仁	HAS_SON	1		1	43	a	1	安東權氏成化譜
EB02841	沈璿	EB02844	沈安義	HAS_SON	2		1	43	a	1	安東權氏成化譜
EB02841	沈璿	E101906	沈安禮	HAS_SON	3		1	43	a	1	安東權氏成化譜
EB02841	沈璿	E203819	沈安智	HAS_SON	5		1	43	a	1	安東權氏成化譜
EB02841	沈璿	E101418	沈安信	HAS_SON	6		1	43	a	1	安東權氏成化譜
EB02841	沈璿	E901481	李澧	HAS_SIL	7		1	43	a	1	安東權氏成化譜
EB02855	鄭允恪	E502870	芮忠年	HAS_SIL	1	前室	1	43	a	1	安東權氏成化譜
EB02855	鄭允恪	EB02857	鄭訓	HAS_SON	2		1	43	a	1	安東權氏成化譜
EB02855	鄭允恪	EA02184	李淳	HAS_SIL	3		1	43	a	1	安東權氏成化譜
EB02855	鄭允恪	E301217	金國楨	HAS_SIL	4		1	43	a	1	安東權氏成化譜
EB02855	鄭允恪	E303978	鄭誼	HAS_SON	5		1	43	a	1	安東權氏成化譜
D301274	洪彛	E301272	洪仁老	HAS_SON	1		1	43	b	1	安東權氏成化譜
D401075	柳淵	E401078	柳龍生	HAS_SON	1		1	43	b	1	安東權氏成化譜
D402303	洪師普	E402312	趙勉	HAS_SIL	7		1	43	b	1	安東權氏成化譜
D402313	洪師禹	D301274	洪彛	HAS_SON	1		1	43	b	1	安東權氏成化譜
E000416	吳召南	E000419	吳孝綿	HAS_SON	1		1	43	b	1	安東權氏成化譜
E000416	吳召南	E000418	宋元年	HAS_SIL	2		1	43	b	1	安東權氏成化譜
E000416	吳召南	E000420	吳孝永	HAS_SON	3		1	43	b	1	安東權氏成化譜
E301272	洪仁老	EB02938	洪福從	HAS_SON	1		1	43	b	1	安東權氏成化譜
E301272	洪仁老	EB02947	洪吉從	HAS_SON	2		1	43	b	1	安東權氏成化譜
E401078	柳龍生	E000148	金乙辛	HAS_SIL	1		1	43	b	1	安東權氏成化譜
E401078	柳龍生	E000416	吳召南	HAS_SIL	2		1	43	b	1	安東權氏成化譜
E402312	趙勉	EB02935	趙把生	HAS_SON	1		1	43	b	1	安東權氏成化譜
E402312	趙勉	EB02937	許達	HAS_SIL	2		1	43	b	1	安東權氏成化譜
E402658	鄭發	EB02899	鄭允恜	HAS_SON	6		1	43	b	1	安東權氏成化譜
E402658	鄭發	EB02929	鄭允懽	HAS_SON	7		1	43	b	1	安東權氏成化譜
EA02869	鄭允愊	EB02879	鄭訥	HAS_SON	4		1	43	b	1	安東權氏成化譜
EB02899	鄭允恜	EB02900	趙偁	HAS_SIL	1		1	43	b	1	安東權氏成化譜
EB02899	鄭允恜	EB02902	鄭讓	HAS_SON	2		1	43	b	1	安東權氏成化譜
EB02899	鄭允恜	EB02904	鄭譓	HAS_SON	3		1	43	b	1	安東權氏成化譜
EB02899	鄭允恜	EB02912	鄭認	HAS_SON	4		1	43	b	1	安東權氏成化譜
EB02929	鄭允懽	EA03933	金仲衡	HAS_SIL	1	后室	1	43	b	1	安東權氏成化譜
EB02938	洪福從	EB02939	洪九叙	HAS_SON	1		1	43	b	1	安東權氏成化譜
EB02938	洪福從	EB02943	宣孝老	HAS_SIL	2		1	43	b	1	安東權氏成化譜
EB02947	洪吉從	E203589	李淑琦	HAS_SIL	1		1	43	b	1	安東權氏成化譜
EB02947	洪吉從	EB02956	洪演孫	HAS_SON	2		1	43	b	1	安東權氏成化譜
EB02947	洪吉從	EB02949	安續	HAS_SIL	3		1	43	b	1	安東權氏成化譜
D301274	洪彛	EB02994	洪義老	HAS_SON	2		1	44	a	1	安東權氏成化譜
E100734	宋萬達	EB02966	宋碩孫	HAS_SON	1		1	44	a	1	安東權氏成化譜
E100734	宋萬達	E400874	宋恭孫	HAS_SON	2		1	44	a	1	安東權氏成化譜
E301272	洪仁老	EB02977	洪瑞從	HAS_SON	3		1	44	a	1	安東權氏成化譜
E301272	洪仁老	EB00961	洪慶從	HAS_SON	4		1	44	a	1	安東權氏成化譜
E301272	洪仁老	EB02991	洪德從	HAS_SON	5		1	44	a	1	安東權氏成化譜
E301272	洪仁老	E100734	宋萬達	HAS_SIL	6	前室	1	44	a	1	安東權氏成化譜
E400822	柳晡	EA04321	柳允昌	HAS_SON	3		1	44	a	1	安東權氏成化譜
E400822	柳晡	EA03541	柳連孫	HAS_SON	4		1	44	a	1	安東權氏成化譜
E400822	柳晡	EA03559	柳末孫	HAS_SON	5		1	44	a	1	安東權氏成化譜
E400874	宋恭孫	E103730	宋軼	HAS_SON	1		1	44	a	1	安東權氏成化譜
EB00961	洪慶從	E903379	金孟勳	HAS_SIL	1		1	44	a	1	安東權氏成化譜
EB02966	宋碩孫	EB02967	宋軸	HAS_SON	1		1	44	a	1	安東權氏成化譜
EB02966	宋碩孫	EB02968	宋軾	HAS_SON	2		1	44	a	1	安東權氏成化譜
EB02977	洪瑞從	EB02978	洪性孫	HAS_SON	1		1	44	a	1	安東權氏成化譜
EB02977	洪瑞從	EB02986	曹亨孫	HAS_SIL	2		1	44	a	1	安東權氏成化譜
EB02994	洪義老	EB02995	洪治	HAS_SON	1		1	44	a	1	安東權氏成化譜
EB02995	洪治	E304673	權守精	HAS_SIL	1		1	44	a	1	安東權氏成化譜
EB02995	洪治	EB02996	洪達孫	HAS_SON	2		1	44	a	1	安東權氏成化譜
EB02995	洪治	EB03000	洪順孫	HAS_SON	3		1	44	a	1	安東權氏成化譜
EB02995	洪治	EA04129	宋益孫	HAS_SIL	4		1	44	a	1	安東權氏成化譜
EB02995	洪治	E903002	李永蓁	HAS_SIL	5		1	44	a	1	安東權氏成化譜
EB02995	洪治	E400822	柳晡	HAS_SIL	6		1	44	a	1	安東權氏成化譜
EB02996	洪達孫	EB02998	朴樞	HAS_SIL	1		1	44	a	1	安東權氏成化譜
EB02996	洪達孫	E903983	洪忻	HAS_SON	2		1	44	a	1	安東權氏成化譜
EB02996	洪達孫	EB02999	洪忭	HAS_SON	3		1	44	a	1	安東權氏成化譜
EB03000	洪順孫	EB03001	洪慓	HAS_SON	1		1	44	a	1	安東權氏成化譜
EB03000	洪順孫	EB03003	李晨	HAS_SIL	2		1	44	a	1	安東權氏成化譜
D301274	洪彛	EB03006	南在	HAS_SIL	3	后室	1	44	b	1	安東權氏成化譜
D301274	洪彛	EB03007	王鬲	HAS_SIL	4		1	44	b	1	安東權氏成化譜
D402175	洪師範	E402315	洪恕	HAS_SON	1		1	44	b	1	安東權氏成化譜
D402313	洪師禹	D402314	洪倫	HAS_SON	2		1	44	b	1	安東權氏成化譜
E101484	安進	E904191	安扔	HAS_SON	1		1	44	b	1	安東權氏成化譜
E101484	安進	E904193	安拊	HAS_SON	2		1	44	b	1	安東權氏成化譜
E101484	安進	E200854	柳孝章	HAS_SIL	3		1	44	b	1	安東權氏成化譜
E101484	安進	E100432	安㩘	HAS_SON	4		1	44	b	1	安東權氏成化譜
E101484	安進	E303929	安掄	HAS_SON	5		1	44	b	1	安東權氏成化譜
E101484	安進	E904195	安瑾	HAS_SON	6		1	44	b	1	安東權氏成化譜
E101484	安進	E904198	安擢	HAS_SON	7		1	44	b	1	安東權氏成化譜
E401472	安從信	E101484	安進	HAS_SON	1		1	44	b	1	安東權氏成化譜
E401472	安從信	E401470	李衍基	HAS_SIL	2		1	44	b	1	安東權氏成化譜
E402315	洪恕	EB03021	洪涉	HAS_SON	1		1	44	b	1	安東權氏成化譜
E402315	洪恕	EB03022	洪復興	HAS_SON	2		1	44	b	1	安東權氏成化譜
E706044	洪錫	EB03023	洪仁達	HAS_SON	1		1	44	b	1	安東權氏成化譜
E706044	洪錫	E205395	洪孝達	HAS_SON	2		1	44	b	1	安東權氏成化譜
E706044	洪錫	EB03061	李克堅	HAS_SIL	3		1	44	b	1	安東權氏成化譜
E706044	洪錫	EB03034	鄭有年	HAS_SIL	5		1	44	b	1	安東權氏成化譜
EB01245	朴仲孫	EB01248	李瓔	HAS_SIL	1		1	44	b	1	安東權氏成化譜
EB01245	朴仲孫	EB01259	朴楣	HAS_SON	3		1	44	b	1	安東權氏成化譜
EB01245	朴仲孫	EB01284	朴楗	HAS_SON	4		1	44	b	1	安東權氏成化譜
EB01245	朴仲孫	EB01297	柳塢	HAS_SIL	5		1	44	b	1	安東權氏成化譜
EB02994	洪義老	E904107	崔允庸	HAS_SIL	2		1	44	b	1	安東權氏成化譜
EB03007	王鬲	E401472	安從信	HAS_SIL	1		1	44	b	1	安東權氏成化譜
EB03007	王鬲	EC00365	朴切問	HAS_SIL	2		1	44	b	1	安東權氏成化譜
EB03022	洪復興	E706044	洪錫	HAS_SON	1		1	44	b	1	安東權氏成化譜
EC00365	朴切問	EB01243	朴大孫	HAS_SON	1		1	44	b	1	安東權氏成化譜
EC00365	朴切問	EB01245	朴仲孫	HAS_SON	2		1	44	b	1	安東權氏成化譜
E103343	朴季老	E102260	朴恒	HAS_SON	1		1	45	a	1	安東權氏成化譜
E202306	文造	E202308	文承質	HAS_SON	1		1	45	a	1	安東權氏成化譜
E202308	文承質	E202309	金仲矩	HAS_SIL	1		1	45	a	1	安東權氏成化譜
E202308	文承質	E202311	文俊	HAS_SON	2		1	45	a	1	安東權氏成化譜
E401822	金汾	EB03064	金賑	HAS_SON	1		1	45	a	1	安東權氏成化譜
E401822	金汾	E901266	金永年	HAS_SIL	2		1	45	a	1	安東權氏成化譜
E401822	金汾	E401920	金暉	HAS_SON	3		1	45	a	1	安東權氏成化譜
E401822	金汾	E103227	金貴知	HAS_SIL	4		1	45	a	1	安東權氏成化譜
E401822	金汾	E401820	黃得粹	HAS_SIL	5		1	45	a	1	安東權氏成化譜
E401920	金暉	EB03068	金懷	HAS_SON	1		1	45	a	1	安東權氏成化譜
E401920	金暉	EB03070	趙季發	HAS_SIL	2	后室	1	45	a	1	安東權氏成化譜
E401920	金暉	EB03071	金言愼	HAS_SON	3		1	45	a	1	安東權氏成化譜
E402315	洪恕	E401822	金汾	HAS_SIL	3		1	45	a	1	安東權氏成化譜
E402315	洪恕	EB03077	朴興居	HAS_SIL	4		1	45	a	1	安東權氏成化譜
E402315	洪恕	E202306	文造	HAS_SIL	5		1	45	a	1	安東權氏成化譜
E402315	洪恕	EB03091	姜安壽	HAS_SIL	6		1	45	a	1	安東權氏成化譜
E901266	金永年	E901268	金剛	HAS_SON	1		1	45	a	1	安東權氏成化譜
E901266	金永年	E901272	金伯衡	HAS_SIL	2		1	45	a	1	安東權氏成化譜
EB03064	金賑	EB03065	金益昌	HAS_SON	1		1	45	a	1	安東權氏成化譜
EB03064	金賑	EB03066	金益達	HAS_SON	2		1	45	a	1	安東權氏成化譜
EB03070	趙季發	EC02141	趙崙	HAS_SON	1		1	45	a	1	安東權氏成化譜
EB03070	趙季發	EC00873	朴安性	HAS_SIL	2		1	45	a	1	安東權氏成化譜
EB03077	朴興居	EC00449	洪載	HAS_SIL	1		1	45	a	1	安東權氏成化譜
EB03077	朴興居	EB03078	朴叔老	HAS_SON	2		1	45	a	1	安東權氏成化譜
EB03077	朴興居	E103343	朴季老	HAS_SON	3		1	45	a	1	安東權氏成化譜
EB03078	朴叔老	E901470	崔漢侯	HAS_SIL	1		1	45	a	1	安東權氏成化譜
EC00449	洪載	EB01764	洪洋	HAS_SON	1		1	45	a	1	安東權氏成化譜
EC00449	洪載	EA04326	洪渭	HAS_SON	2		1	45	a	1	安東權氏成化譜
EC00449	洪載	EB01767	洪湘	HAS_SON	3		1	45	a	1	安東權氏成化譜
EC00449	洪載	EB01779	洪洽	HAS_SON	4		1	45	a	1	安東權氏成化譜
D402175	洪師範	E402317	徐愈	HAS_SIL	2		1	45	b	1	安東權氏成化譜
D402175	洪師範	E402319	許衡	HAS_SIL	3		1	45	b	1	安東權氏成化譜
D402175	洪師範	E401187	李淳	HAS_SIL	4		1	45	b	1	安東權氏成化譜
E204675	許容	EB03151	許珪	HAS_SON	1		1	45	b	1	安東權氏成化譜
E204675	許容	EB03153	李銀生	HAS_SIL	2		1	45	b	1	安東權氏成化譜
E301804	金叔甫	E901607	柳澗生	HAS_SIL	1		1	45	b	1	安東權氏成化譜
E301804	金叔甫	E301802	金灌	HAS_SON	2		1	45	b	1	安東權氏成化譜
E301804	金叔甫	E202337	李堯民	HAS_SIL	3		1	45	b	1	安東權氏成化譜
E301804	金叔甫	EB03145	金活	HAS_SIL	4		1	45	b	1	安東權氏成化譜
E401187	李淳	EB03155	李根完	HAS_SON	1		1	45	b	1	安東權氏成化譜
E402317	徐愈	E402534	徐師川	HAS_SON	1		1	45	b	1	安東權氏成化譜
E402317	徐愈	EB01634	徐景興	HAS_SON	3		1	45	b	1	安東權氏成化譜
E402317	徐愈	EB03141	金佐	HAS_SIL	4		1	45	b	1	安東權氏成化譜
E402317	徐愈	E301804	金叔甫	HAS_SIL	5		1	45	b	1	安東權氏成化譜
E402319	許衡	E204675	許容	HAS_SON	1		1	45	b	1	安東權氏成化譜
EB01634	徐景興	EA04327	徐眉壽	HAS_SON	1		1	45	b	1	安東權氏成化譜
EB01634	徐景興	EA04328	徐萬壽	HAS_SON	3		1	45	b	1	安東權氏成化譜
EB01634	徐景興	EA04329	徐千壽	HAS_SON	4		1	45	b	1	安東權氏成化譜
EB01634	徐景興	EB03122	張自仁	HAS_SIL	5		1	45	b	1	安東權氏成化譜
EB01634	徐景興	EA04332	吳永	HAS_SIL	6		1	45	b	1	安東權氏成化譜
EB03122	張自仁	E302963	慶綿	HAS_SIL	2		1	45	b	1	安東權氏成化譜
EB03155	李根完	E203103	李文煥	HAS_SIL	1		1	45	b	1	安東權氏成化譜
E200464	金永源	E200463	金僖	HAS_SON	1		1	46	a	1	安東權氏成化譜
E200464	金永源	EB03161	金偁	HAS_SON	2		1	46	a	1	安東權氏成化譜
E200464	金永源	E304534	金信	HAS_SON	3		1	46	a	1	安東權氏成化譜
E200464	金永源	E701552	金信	HAS_SON	4		1	46	a	1	安東權氏成化譜
E401187	李淳	EB03157	金根	HAS_SIL	2	后室	1	46	a	1	安東權氏成化譜
E401187	李淳	EB03175	李根全	HAS_SON	3		1	46	a	1	安東權氏成化譜
E401577	金永濡	E401575	柳宗秀	HAS_SIL	1		1	46	a	1	安東權氏成化譜
E401577	金永濡	E204159	金薰	HAS_SON	2		1	46	a	1	安東權氏成化譜
E401577	金永濡	EB03167	金萱	HAS_SON	3		1	46	a	1	安東權氏成化譜
E401577	金永濡	EA04726	金箕	HAS_SON	4		1	46	a	1	安東權氏成化譜
E401577	金永濡	EB03168	金蓀	HAS_SON	5		1	46	a	1	安東權氏成化譜
EB03157	金根	E200464	金永源	HAS_SON	1		1	46	a	1	安東權氏成化譜
EB03157	金根	EB03166	金永湔	HAS_SON	2		1	46	a	1	安東權氏成化譜
EB03157	金根	E401577	金永濡	HAS_SON	3		1	46	a	1	安東權氏成化譜
EB03157	金根	E205352	權摩	HAS_SIL	4		1	46	a	1	安東權氏成化譜
EB03175	李根全	EB03177	崔悌男	HAS_SIL	1		1	46	a	1	安東權氏成化譜
EB03177	崔悌男	EB03178	崔敦臨	HAS_SON	1		1	46	a	1	安東權氏成化譜
EB03177	崔悌男	EB03180	崔智臨	HAS_SON	2		1	46	a	1	安東權氏成化譜
EB03177	崔悌男	EB03182	琴衍	HAS_SIL	3		1	46	a	1	安東權氏成化譜
EB03177	崔悌男	EB03190	崔壽臨	HAS_SON	6		1	46	a	1	安東權氏成化譜
EB03177	崔悌男	EB03191	崔陽臨	HAS_SON	7		1	46	a	1	安東權氏成化譜
EB03177	崔悌男	EA03135	尹顯孫	HAS_SIL	8		1	46	a	1	安東權氏成化譜
D402175	洪師範	E402322	閔由誼	HAS_SIL	5		1	46	b	1	安東權氏成化譜
E103018	閔悟	EB03262	閔孝鶱	HAS_SON	1		1	46	b	1	安東權氏成化譜
E103018	閔悟	EB03264	朴自崑	HAS_SIL	2		1	46	b	1	安東權氏成化譜
E103018	閔悟	EB03266	閔孝舜	HAS_SON	3		1	46	b	1	安東權氏成化譜
E103018	閔悟	EB03267	閔孝曾	HAS_SON	4		1	46	b	1	安東權氏成化譜
E202895	閔悛	EA04341	閔繼祥	HAS_SON	1		1	46	b	1	安東權氏成化譜
E202895	閔悛	EB03276	李緝	HAS_SIL	2		1	46	b	1	安東權氏成化譜
E202895	閔悛	EB03277	閔繼禎	HAS_SON	3		1	46	b	1	安東權氏成化譜
E400978	奉寧僕	E400976	吳明義	HAS_SIL	1		1	46	b	1	安東權氏成化譜
E401185	柳闉	EA00141	柳永澗	HAS_SON	1		1	46	b	1	安東權氏成化譜
E401185	柳闉	EA00182	趙繼宗	HAS_SIL	2		1	46	b	1	安東權氏成化譜
E401187	李淳	E301287	李承孫	HAS_SIL	4		1	46	b	1	安東權氏成化譜
E401187	李淳	EB03197	李根繼	HAS_SON	5		1	46	b	1	安東權氏成化譜
E401187	李淳	E401185	柳闉	HAS_SIL	6		1	46	b	1	安東權氏成化譜
E402322	閔由誼	EB03232	閔好德	HAS_SON	1		1	46	b	1	安東權氏成化譜
E402322	閔由誼	E400978	奉寧僕	HAS_SIL	2		1	46	b	1	安東權氏成化譜
E402322	閔由誼	EB03246	閔好禮	HAS_SON	3		1	46	b	1	安東權氏成化譜
EB03197	李根繼	E204913	李緝	HAS_SON	1		1	46	b	1	安東權氏成化譜
EB03197	李根繼	EB03198	李經	HAS_SON	2		1	46	b	1	安東權氏成化譜
EB03232	閔好德	E101545	趙克寬	HAS_SIL	2		1	46	b	1	安東權氏成化譜
EB03232	閔好德	EB03236	鄭忠敬	HAS_SIL	2		1	46	b	1	安東權氏成化譜
EB03246	閔好禮	EB03250	閔憺	HAS_SON	1		1	46	b	1	安東權氏成化譜
EB03246	閔好禮	E103018	閔悟	HAS_SON	2		1	46	b	1	安東權氏成化譜
EB03246	閔好禮	E202895	閔悛	HAS_SON	3		1	46	b	1	安東權氏成化譜
EB03250	閔憺	EB00169	閔伯和	HAS_SON	1		1	46	b	1	安東權氏成化譜
EB03250	閔憺	EB03249	閔仲和	HAS_SON	2		1	46	b	1	安東權氏成化譜
EB03250	閔憺	EB03261	閔季和	HAS_SON	4		1	46	b	1	安東權氏成化譜
E202895	閔悛	EB03283	閔繼瑞	HAS_SON	4		1	47	a	1	安東權氏成化譜
E400591	閔好問	E401623	閔釋	HAS_SON	1		1	47	a	1	安東權氏成化譜
E400591	閔好問	EB03299	具文靖	HAS_SIL	2		1	47	a	1	安東權氏成化譜
E400591	閔好問	EB03305	閔啓	HAS_SON	3		1	47	a	1	安東權氏成化譜
