biog_id	x姓名	name	generation	inferred_choronym
E301731	康愓	Kang Ch'ŏk	19	
EC00334	康衮	Kang Kon	20	
E304651	康季嚴	Kang Kyeŏm	19	
E807690	康濟民	Kang Chemin	17	
E301725	康居禮	Kang Kŏrye	18	
E304650	康禮嚴	Kang Yeŏm	19	
EC00157	康履	Kang Ri	17	
E807705	康倫	Kang Ryun	16	
E304648	康孟嚴	Kang Maengŏm	19	
E201445	康凝	Kang Ŭng	2	
E401536	康耆	Kang Ki	18	
E201830	康勸老	Kang Kwŏllo	18	
EC04007	康瑞生	Kang Sŏsaeng	20	
E401535	康生敏	Kang Saengmin	17	
D206647	康舜龍	Kang Sullyong	14	
E300197	康碩卿	Kang Sŏkkyŏng	20	
D206649	康熙	Kang Hŭi	15	
E201834	康諝	Kang Sŏ	19	
E304646	康彦中	Kang Ŏnjung	18	
E201446	康元錫	Kang Wŏnsŏk	1	
EB01110	康允祚	Kang Yunjo	21	
EA02386	康致誠	Kang Ch'isŏng	20	
EA02398	康致謹	Kang Ch'igŭn	1	
EA02431	康致謙	Kang Ch'igyŏm	1	
E204740	康致諴	Kang Ch'iham	19	
EA02427	康致諄	Kang Ch'isun	1	
E304649	康仲嚴	Kang Chungŏm	19	
E200112	康自戒	Kang Chagye	20	
E400767	康自敬	Kang Chagyŏng	19	
EB04184	李		19	
E104344	李[艸+基]	Yi Ki	19	
EA01889	李[木+呆]	Yi Po	20	
EA00266	李[言+帀]		19	
E900934	李愛童	Yi Aedong	19	
E402577	李安國	Yi An'guk	17	
E202920	李安仁	Yi Anin	18	
E900947	李安孫	Yi Ho	19	
EC00158	李俺	Yi Ŏm	16	
E900063	李八仝	Yi P'aldong	19	
EB02724	李把	Yi P'a	20	
E305785	李白茂	Yi Paengmu	17	
E305888	李柏長	Yi Paekchang	17	
E401465	李保基	Yi Pogi	20	
E301464	李保仁	Yi Poin	19	
E202885	李葆	Yi Po	19	
D402393	李寶林	Yi Porim	16	
E303870	李抱	Yi P'o	20	
E201955	李庇	Yi Pi	19	
E101931	李珌	Yi P'il	21	
E502432	李弼孫	Yi P'ilson	21	
E104686	李愊	Yi P'ip	20	
E103871	李賁然		19	
E203383	李邊		19	
EC02379	李秉正	Yi Pyŏngjŏng	19	
EA00317	李蕃		19	
E401301	李伯常	Yi Paeksang	18	
E301341	李伯持	Yi Paekchi	17	
E104749	李伯淳	Yi Yesun	20	
E401176	李伯恭		17	
E202253	李伯規	Yi Paekkyu	20	
E302092	李伯堅	Yi Paekkyŏn	18	
E402465	李伯黎	Yi Paengnyŏ	17	
E401297	李伯良	Yi Paengnyang	19	
E300848	李伯林		18	
EC02604	李伯民	Yi Paengmin	18	
E301372	李伯謙		17	
E402441	李伯仁		17	
D401663	李伯升	Yi Paeksŭng	16	
E200006	李伯溫	Yi Paegon	17	
E402442	李伯文		17	
E300910	李伯新	Yi Hyobaek	21	
E301560	李伯約	Yi Paegyak	20	
E402445	李伯忠		17	
E000631	李伯撰	Yi Paekch'an	18	
E101981	李博	Yi Pak	20	
E301370	李補丁	Yi Pojŏng	19	
E203484	李補民		18	
E201045	李不敏	Yi Pulmin	19	
E104432	李偲	Yi Si	19	
E901907	李才良	Yi Chaeryang	20	
E901133	李材	Yi Chae	18	
E905070	李寀		18	
E204245	李參	Yi Ch'am	20	
E104542	李曾門	Yi Chŭngmun	21	
E200293	李曾若	Yi Chŭngyak	21	
EA00229	李曾碩		20	
E100528	李蕆	Yi Ch'ŏn	16	
E102616	李昌	Yi Ch'ang	19	
EB01921	李昌	Yi Ch'ang	20	
EC00149	李昌東	Yi Ch'angdong	19	
E104543	李昌門	Yi Ch'angmun	21	
E203205	李昌源	Yi Ch'angwŏn	20	
E104696	李昌祖	Yi Ch'angjo	21	
EA01832	李菖	Yi Ch'ang	20	
EC01875	李常	Yi Sang	19	
E900727	李常孫	Yi Sangson	19	
EC00364	李昶	Yi Ch'ang	17	
E504045	李焯	Yi Chak	21	
76123e4a-a5db-4bd9-a08a-f6abf9467020	李朝生		19	
E304429	李徹	Yi Ch'ŏl	19	
E300301	李琛		20	
E402437	李臣賢		18	1
EC04158	李沉	Yi Ch'im	20	
EB03003	李晨		21	
E104430	李偁	Yi Ch'ing	19	
EC02066	李稱孫	Yi Ch'ingson	20	
E300117	李成樑	Yi Sŏngnyang	21	
D206594	李成林	Yi Sŏngnim	15	
E300101	李成茂	Yi Sŏngmu	21	
EC00787	李成孫	Yi Sŏngson	21	
E300215	李成楨	Yi Sŏngjŏng	20	
E900713	李承本	Yi Sŭngbon	19	
E902493	李承蕃	Yi Sŭngbŏn	20	
E104503	李承常		20	
E104502	李承亨	Yi Sŭnghyŏng	20	
E900957	李承暉	Yi Sŭnghwi	19	
EC00689	李承敬	Yi Sŭnggyŏng	20	
EA03993	李承靖	Yi Sŭngjŏng	20	
E102482	李承烈	Yi Sŭngnyŏl	21	
E103183	李承呂	Yi Sŭngnyŏ	20	
E104374	李承明	Yi Sŭngmyŏng	20	
E900966	李承明	Yi Sŭngmyŏng	19	
E202179	李承寧	Yi Sŭngnyŏng	21	
E700450	李承騫	Yi Sŭnggŏn	21	
E300847	李承仁		19	
E803998	李承叔	Yi Sŭngsuk	21	
E302087	李承順	Yi Sŭngsun	19	
E301287	李承孫	Yi Sŭngson	18	
E700571	李承仝	Yi Sŭngdong	20	
E302081	李承溫	Yi Sŭngon	19	
E900712	李承緖	Yi Sŭngsŏ	19	
E302105	李承彦	Yi Sŭngŏn	21	
E301356	李承胤	Yi Sŭngyun	20	
E104501	李承元	Yi Sŭngwŏn	20	
E402407	李承源	Yi Sŭngwŏn	17	
E900714	李承源	Yi Sŭngwŏn	19	
E700464	李承張	Yi Sŭngjang	20	
E903296	李承召	Yi Sŭngso	20	
E104375	李承哲	Yi Sŭngch'ŏl	20	
E900967	李承晢	Yi Sŭngjŏl	19	
E104504	李承貞		20	
EA01137	李承重	Yi Sŭngjung	20	
EC02476	李承重	Yi Sŭngjung	19	
E104353	李承周		20	
E103284	李承宗	Yi Sŭngjong	19	
E502398	李承宗	Yi Sŭngjong	21	
EA03401	李承宗	Yi Sŭngjong	20	
EB04295	李承宗	Yi Sŭngjong	19	
E203213	李承祖	Yi Sŭngjo	20	
E203789	李承祖		19	
EA00078	李承祖	Yi Sŭngjo	20	
E902986	李承尊	Yi Sŭngjon	20	
E104016	李城孝	Yi Sŏnghyo	20	
E902038	李晟	Yi Sŏng	20	
E902070	李筬	Yi Sŏng	20	
E304887	李誠孫	Yi Sŏngson	18	
E300013	李誠長		19	
E101400	李澄	Yi Ching	22	
E401656	李澄	Yi Ching	18	
E302088	李澄玉	Yi Chingok	18	
EB02705	李持	Yi Chi	20	
E102224	李墀	Yi Chi	19	
E000282	李勅	Yi Ch'ik	21	
EA01604	李崇	Yi Sung	20	
E402423	李崇道	Yi Sungdo	17	
E901534	李崇根	Yi Sunggŭn	19	
E102664	李崇儉	Yi Sunggŏm	18	
E202104	李崇徑	Yi Sunggyŏng	20	
EC01039	李崇老	Yi Sungno	20	
E301632	李崇禮	Yi Sungnye	19	
D400336	李崇仁	Yi Sungin	17	
E300099	李崇壽	Yi Sungsu	20	
E104538	李崇孫	Yi Sungson	20	
E201131	李崇文	Yi Sungmun	21	
E203506	李崇元	Yi Sungwŏn	20	
E203519	李崇允	Yi Sungyun	20	
E900594	李崇準	Yi Sungjun	19	
E202628	李抽	Yi Ch'u	17	
E104448	李紬	Yi Chu	19	
E900956	李疇	Yi Chu	18	
E104003	李樗	Yi Chŏ	20	
E301899	李處衡	Yi Ch'ŏhyŏng	19	
E104500	李處仁	Yi Ch'ŏin	19	
E202881	李處仁	Yi Ch'ŏin	19	
E104147	李處溫		18	
E104505	李處義	Yi Ch'ŏŭi	19	
E200954	李處義	Yi Ch'ŏŭi	18	
EB04238	李處中	Yi Ch'ŏjung	17	
E300521	李春英	Yi Ch'unyŏng	18	
E905142	李純全	Yi Sunjŏn	18	
EB01024	李純之	Yi Sunji	19	
E101398	李淳	Yi Sun	22	
E104320	李淳	Yi Sun	20	
E303355	李淳	Yi Sun	18	
E401187	李淳	Yi Sun	17	
E807943	李淳	Yi Sun	17	
EA02184	李淳	Yi Sun	21	
EC02090	李淳伯	Yi Sunbaek	19	
E202480	李淳叔	Yi Sunsuk	19	
E302639	李淳仲	Yi Sunjung	20	
E303539	李綽	Yi Chak	18	
EB00661	李綽	Yi Chak	20	
E402342	李次	Yi Ch'ajŏm	18	
E902357	李次參	Yi Ch'asam	18	
E301903	李次衡	Yi Ch'ahyŏng	19	
E902356	李次騫	Yi Ch'agŏn	18	
E902339	李次若	Yi Ch'ayak	18	
E904875	李徖	Yi Chong	19	
E302259	李從法	Yi Chongbŏp	18	
E305676	李從茂	Yi Chongmu	17	
EC00939	李從孫	Yi Chongson	20	
E301441	李從胤	Yi Chongyun	20	
E104156	李淙	Yi Chong	19	
E200365	李櫕	Yi Ch'an	20	
E100713	李粹幹	Yi Sugan	18	
E103769	李粹彦	Yi Suŏn	21	
E402618	李粹之		17	
E306005	李存禮	Yi Chollye	18	
E202875	李存仁	Yi Chonin	19	
E306003	李存仁	Yi Chonin	18	
EB04087	李存性	Yi Chonsŏng	16	
E306004	李存義	Yi Chonŭi	18	
E103446	李存中	Yi Chonjung	19	
E306024	李達	Yi Tal	16	
D400420	李達尊	Yi Talchon	15	
EA01475	李逮	Yi Ch'e	19	
E102924	李聃	Yi Tam	20	
D400517	李擔	Yi Tam	17	
E102727	李愓若		19	
E104364	李蕩	Yi T'ang	19	
D206592	李得壽	Yi Tŭksu	14	
E304434	李德崇	Yi Tŏksung	20	
E102597	李德亨	Yi Tŏkhyŏng	20	
EC02227	李德良	Yi Tŏngnyang	20	
D402404	李德林	Yi Tŏngnim	16	
E203451	李德民		18	
E401161	李德生	Yi Tŏksaeng	18	
EA02755	李德生	Yi Tŏksaeng	21	
E103193	李德孫	Yi Tŏkson	20	
E203875	李德溫		18	
E102782	李堤	Yi Che	20	
E204230	李堤	Yi Che	19	
E807693	李覿	Yi Chŏk	17	
E104226	李調陽	Yi Chŏngyang	20	
E202196	李垤	Yi Chil	19	
E201821	李丁忠		19	
E300254	李釘堅	Yi Chŏnggyŏn	20	
EB01118	李鼎祚	Yi Chŏngjo	21	
E905094	李定	Yi Chŏng	18	
E401278	李斗萬	Yi Tuman	16	
E000310	李杜	Yi Tu	22	
E301845	李惇	Yi Ton	19	
E905073	李惇	Yi Ton	19	
EA02816	李惇仁	Yi Tonin	20	
EB02822	李惇之	Yi Tonji	19	
E504110	李敦		21	
E102610	李墩	Yi Ton	19	
E302779	李墩		19	
E401646	李墩	Yi Ton	18	
E200341	李楯	Yi Sun	20	
E304580	李多林	Yi Tarim	19	
EC02161	李二童	Yi Idong	20	
EA03189	李發	Yi Pal	20	
E203738	李蕟孫		20	
E102729	李範	Yi Pŏm	20	
E305784	李菲	Yi Pi	16	
E201188	李汾陽	Yi Punyang	20	
E905098	李份	Yi Pin	19	
E300511	李封	Yi Pong	21	
E000691	李奉孫	Yi Pongson	20	
E100023	李鳳孫		20	
E104153	李鳳孫	Yi Pongson	20	
E204909	李敷	Yi Pu	21	
E301513	李敷		20	
E301200	李敷榮		21	
EB01023	李扶	Yi Pu	20	
E902101	李符	Yi	20	
EA03383	李符		19	
E205568	李福崇	Yi Poksung	20	
E200993	李福林	Yi Pongnim	19	
E203441	李福民		18	
E000274	李福生	Yi Poksaeng	20	
E804435	李福重		21	1
E302022	李輔	Yi Po	19	
E100627	李輔幹	Yi Pogan	19	
E305744	李輔幹	Yi Pogan	18	
E104205	李傅良	Yi Puryang	19	
EA01097	李復	Yi Pok	21	
E303466	李復昌	Yi Pokch'ang	19	
E901894	李復亨	Yi Pokhyŏng	20	
E303449	李復起	Yi Pokki	20	
E903117	李復善	Yi Poksŏn	20	
E303454	李復振	Yi Pokchin	20	
E205123	李垓	Yi Hae	20	
E902078	李竿	Yi Kan	20	
E402585	李剛之	Yi Kangji	17	
E304142	李綱	Yi Kang	18	
E205488	李暠	Yi Ho	19	
EA01198	李暠	Yi Ho	18	
E204614	李給孫	Yi Chongson	20	
E900495	李根安	Yi Kŭnan	18	
E102820	李根剛	Yi Kŭn'gang	17	
EB03197	李根繼	Yi Kŭn'gye	18	
E900726	李根寧	Yi Kŭnnyŏng	18	
EB03175	李根全	Yi Kŭnjon	18	
EB03155	李根完	Yi Kŭnwan	18	
E101970	李庚	Yi Kyŏng	19	
E103084	李耕老	Yi Kyŏngno	20	
E103089	李耕元	Yi Kyŏngwŏn	20	
E101570	李公淳	Yi Kongsun	19	
EC00159	李公達	Yi Kongdal	17	
EC02214	李公達	Yi Kongdal	21	
E701239	李公麟	Yi Kongnin	20	
EC02211	李公遂	Yi Kongsu	21	
E202870	李公孝		20	
E402623	李公紙	Yi Kongji	17	
E202869	李公準	Yi Kongjun	20	
E401871	李恭全	Yi Kongjŏn	18	
E000958	李拱	Yi Kong	20	
E305004	李耉	Yi Ku	18	
EB04037	李耈年		18	
E305901	李灌	Yi Kwan	16	
EA01572	李灌	Yi Kwan	21	
EC02160	李光弼	Yi Kwangp'il	21	
D400350	李光富		17	
EB04186	李光厚	Yi Kwanghu	20	
EC02207	李光烈	Yi Kwangnyŏl	21	
EC00187	李光明	Yi Kwangmyŏng	19	
E705159	李光興	Yi Kwanghŭng	21	
E000172	李光佐	Yi Kwangjwa	21	
E303498	李垙	Yi Kwang	21	
6bf9c1ee-5d0d-4464-9101-c5cbc92aca9a	李廣		21	
E802567	李珪卿	Yi Kyugyŏng	17	
E104433	李龜儕	Yi Kwije	20	
E700566	李龜年	Yi Kwinyŏn	20	
D206636	李龜壽	Yi Kwisu	15	
E202562	李龜碩	Yi Kwisŏk	21	
E202561	李龜孫	Yi Kwison	21	
EB02740	李龜孫	Yi Kwison	21	
E305895	李龜㱓	Yi Kwiryŏng	19	
E304399	李桂林	Yi Kyerim	21	
E305963	李桂遂	Yi Kyesu	17	
E300909	李貴丁		20	
E104380	李貴老	Yi Sillo	20	
E300324	李貴男	Yi Kwinam	19	
E401560	李貴孫	Yi Kwison	18	
E904852	李貴玉	Yi Kwiok	21	
E102412	李檜		20	
E305890	李檜長	Yi Hoejang	17	
E205787	李含靖	Yi Hamjŏng	18	
E104148	李涵	Yi Ham	19	
EA02011	李涵	Yi Ham	21	
E205215	李垾	Yi Han	21	
EA00452	李垾	Yi Han	21	
E807714	李漢生	Yi Hansaeng	17	
E104289	李漢石	Yi Hansŏk	18	
EC04150	李漢柱	Yi Hanju	20	
EA02093	李沆	Yi Hang	21	
E302097	李好謙	Yi Hogyŏm	18	
E506160	李浩	Yi Ho	21	
E504139	李欱		21	
E301345	李和	Yi Hwa	17	
E102793	李河	Yi Ha	16	
58ec8485-7879-45b2-baa4-da147457ea07	李荷		20	
E504057	李爀	Yi Hyŏk	21	
E903985	李亨甫	Yi Hyŏngbo	20	
E903016	李亨根		19	
E200215	李亨禮		20	
E100552	李亨門	Yi Hyŏngmun	21	
E304583	李亨孫	Yi Hyŏngson	20	
E805037	李亨孫	Yi Hyŏngson	20	
E302348	李亨元	Yi Hyŏngwŏn	21	
E905014	李亨增	Yi Hyŏngjŭng	18	
EB03107	李恒	Yi Hang	21	
E205265	李衡	Yi Hyŏng	20	
EA01103	李衡	Yi Hyŏng	19	
EA01822	李蘅	Yi Hyŏng	20	
E800309	李弘準	Yi Hongjun	19	
E102091	李宏植	Yi Koengsik	19	
E201087	李侯仁	Yi Huin	19	
E301634	李厚	Yi Hu	18	
E401475	李厚	Yi Hu	19	
f8c1c79f-b76d-49d0-92e3-0a46749db8c8	李虎山		19	
E103263	李樺	Yi Hwa	18	
E104546	李桓	Yi Hwan	20	
E807999	李桓	Yi Hwan	20	
fa89663e-b1ed-4e31-9498-b56d58ba15b6	李浣		17	
E203016	李渙	Yi Hwan	20	
E303356	李渙	Yi Hwan	18	
E902875	李晃	Yi Hwang	18	
E302062	李撝謙	Yi	18	
EA04304	李徽	Yi Mi	19	
E301463	李洄	Yi Hoe	18	
E205450	李蕙	Yi Hye	22	
E905080	李蕙	Yi Hye	20	
EA04034	李薈	Yi Hoe	20	
E300793	李薈長		19	
E203117	李譓	Yi Hye	21	
EA00308	李譓		19	
E902417	李渾	Yi Hon	22	
E806442	李琿門	Yi Hwimun	21	
E903001	李混	Yi Hon	21	
E306051	李活	Yi Hwal	16	
E301358	李穫	Yi Hwak	19	
E102595	李基	Yi Ki	19	
E204913	李緝	Yi Chip	19	
EB03276	李緝	Yi Chip	20	
EB04234	李緝	Yi Chip	20	
E201426	李璣	Yi Ki	19	
E402422	李績	Yi Chŏk	17	
EA01632	李績	Yi Chŏk	21	
E200320	李躋		19	1
E204189	李吉安	Yi Kiran	18	
E202559	李吉從	Yi Kilchong	20	
E300517	李吉甫	Yi Kilbo	20	
E202174	李吉培	Yi Kilbae	18	
E204429	李吉長	Yi Kilchang	19	
E104667	李楫	Yi Chŭp	20	
E200374	李楫	Yi Ŭp	20	
E902344	李技庭	Yi Kijŏng	21	
E203413	李季		19	
E103868	李季疇	Yi Kyeju	18	
E104746	李季淳	Yi Kyesun	20	
E205138	李季甸	Yi Kyejŏn	18	
E400104	李季拱	Yi Kyegong	17	
E204252	李季靖	Yi Kyejŏng	21	
E301362	李季老	Yi Kyero	20	
E902239	李季憐		18	
EA00412	李季林		18	
EB02680	李季敏	Yi Kyemin	20	
E300087	李季男	Yi Kyenam	22	
EB01922	李季寧		20	
E205225	李季町	Yi Kyejŏng	19	
E101494	李季童	Yi Kyedong	21	
E301420	李季童	Yi Kyedong	21	
E205212	李季畹		18	
E203450	李季禧		19	
E902662	李季禧	Yi Kyehŭi	20	
E305743	李季允	Yi Kyeyun	17	
E302024	李季專	Yi Kyejŏn	18	
E203868	李濟民		18	
E902341	李繼	Yi Kye	20	
E401429	李繼蕃	Yi Kyebŏn	18	
E203097	李繼藩	Yi Kyebŏn	19	
E902156	李繼福	Yi Kyebok	21	
EA03438	李繼幹	Yi Kyegan	21	
E300085	李繼明	Yi Kyemyŏng	22	
EB04305	李繼男	Yi Kyenam	18	
E204582	李繼南	Yi Kyenam	18	
E300176	李繼仁	Yi Kyein	20	
EA02436	李繼仁	Yi Kyein	20	
E902083	李繼善	Yi Kyesŏn	19	
E104149	李繼孫	Yi Kyeson	20	
E301289	李繼孫	Yi Kyeson	21	
EB04293	李繼童	Yi Kyedong	18	
E902016	李繼賢	Yi Kyŏnghyŏn	18	
E900617	李繼陽	Yi Kyeyang	18	
E300184	李繼義	Yi Kyeŭi	21	
E100216	李繼祐	Yi Kyeu	17	
E401260	李繼源	Yi Kyewŏn	17	
E905106	李繼長	Yi Kyejang	17	
E902642	李繼貞	Yi Kyejŏng	18	
E903034	李繼貞	Yi Kyejŏng	20	
E202887	李繼楨	Yi Kyejŏng	20	
E104525	李繼忠	Yi Kyech'ung	19	
E201266	李繼重	Yi Kyedong	20	
E206005	李繼宗	Yi Kwangse	21	
E904846	李繼宗	Yi Kyejong	21	
E902068	李兼善	Yi Kyŏmsŏn	19	
E401648	李堅基	Yi Kyŏn'gi	18	
E807665	李緘	Yi Ham	17	
E807666	李縑	Yi Kyŏm	17	
E302370	李健	Yi Kŏn	19	
E401275	李漸	Yi Chŏm	18	
E701703	李諫	Yi Kan	21	
EC00206	李橿	Yi Kang	18	
E303536	李絳	Yi Kang	18	
E301407	李皎		18	
E104034	李皎然	Yi Kyoyŏn	19	
E902086	李節	Yi Chŏl	20	
E303465	李潔	Yi Kyŏl	18	
E903279	李介甫	Yi Kaebo	20	
E302408	李介同	Yi Sundong	20	
EC03757	李誡	Yi Kye	19	
E103044	李金石	Yi Kŭmsŏk	20	
E000319	李金孫	Yi Kŭmson	21	
E104151	李金孫	Yi Kŭmson	20	
E103972	李緊	Yi Kin	19	
EC01744	李謹行	Yi Kŭnhaeng	21	
E000668	李近愚		18	
E104033	李璡	Yi Chong	17	
E500778	李縉	Yi Chin	20	
E807698	李覲	Yi Kŭn	17	
E900527	李京孫	Yi Kyŏngson	19	
EB03198	李經	Yi Kyŏng	19	
E101972	李精	Yi Chŏng	20	
E900156	李景昌	Yi Kyŏngch'ang	20	
E900155	李景富	Yi Kyŏngbu	18	
E202462	李景華	Yi Kyŏnghwa	20	
E301798	李景行	Yi Kyŏngyŏn	19	
E305911	李景元	Yi Kyŏngwŏn	18	
E300035	李淨	Yi Chŏng	22	
E302384	李敬同	Yi Kyŏngdong	20	
0197f969-c933-7c39-8b37-00ad18fe5bed	李靖		21	
E902220	李靖	Yi Chŏng	22	
E101857	李炯		21	1
E904263	李逈	Yi Hyŏng	19	
E201174	李九經	Yi Kugyŏng	20	
E701927	李九㱓		21	
EB02734	李挶	Yi Kuk	20	
E402645	李琚	Yi Kŏ	18	
E402469	李具商	Yi Kusang	19	
E303390	李涓	Yi Yŏn	18	
E201465	李倦		19	
E304257	李均	Yi Kyun	19	
E902323	李均	Yi Kyun	21	
EA01170	李均		19	
E203200	李鈞	Yi Kyun	20	
EA01999	李俊	Yi Chun	21	
E104349	李俊善	Yi Chunsŏn	20	
E203013	李浚	Yi Chun	20	
EB04407	李浚	Yi Chun	19	
E401582	李儁	Yi Chun	16	
E503087	李濬	Yi Chun	19	
E203039	李塏	Yi Kae	19	
E104541	李楷	Yi Hae	20	
E400898	李楷	Yi Hae	18	
E204203	李堪	Yi Kam	19	
EA00333	李堪		20	
E000658	李侃	Yi Kan	21	
E402018	李侃	Yi Kan	17	
EA00314	李顆		20	
E303974	李克蕃	Yi Kŭkpŏn	19	
E302751	李克墩	Yi Kŭkton	20	
E305734	李克幹	Yi Kŭkkan	18	
E300297	李克基	Yi Kŭkki	19	
EB03061	李克堅	Yi Kŭkkyŏn	21	
E101182	李克精	Yi Kŭkchŏng	18	
E300251	李克均		19	
E100765	李克堪	Yi Kŭkkam	19	
E905058	李克連	Yi Kŭngnyŏn	19	
E305740	李克良	Yi Kŭngnyang	18	
E201280	李克培	Yi Kŭkpae	20	
E305741	李克仁	Yi Kŭgin	18	
E401546	李克潭	Yi Kŭktam	18	
EC00173	李克文	Yi Kŭngmun	17	
E302727	李克增	Yi Kŭkchŭng	19	
E905061	李克彰	Yi Kŭkch'ang	19	
E202281	李垦	Yi Kan	21	
E402601	李寬	Yi Kwan	17	
E904966	李匡晋	Yi Kwangjin	20	
E205133	李奎	Yi Kyu	20	
EA00601	李奎文	Yi Kyumun	20	
E101983	李逵	Yi Kyu	20	
E202375	李揆	Yi Kyu	19	
EA01888	李楑	Yi Kyu	20	
E103080	李魁	Yi Koe	19	
EA02073	李愧	Yi Ko	19	
E902990	李坤		21	
a38ab07b-322c-4ce1-b1fb-acf8022ca9f7	李坤		22	
E302372	李坤亨	Yi Konhyŏng	20	
E305951	李坤生	Yi Konsaeng	18	
EC04162	李坤壽	Yi Konsu	21	
E302371	李坤元	Yi Konwŏn	20	
E504278	李崑	Yi Kon	21	
E201562	李焜		21	
E904837	李稛	Yi Kyun	19	
E206122	李徠	Yi Rae	20	
E807692	李賴	Yi Roe	16	
E302021	李頼	Yi Roe	19	
E100005	李蘭孫		21	
E305005	李老	Yi Ro	18	
E901481	李澧	Yi Rye	21	
E901785	李禮堅	Yi Yegyŏn	19	
E304667	李禮敬	Yi Yegyŏng	19	
E904815	李禮全	Yi Yejŏn	20	
EC01611	李禮全	Yi Yejŏn	20	
EC02205	李禮長	Yi Yejang	19	
E300286	李禮貞	Yi Yejang	22	
E902222	李立	Yi Rip	22	
E904156	李利	Yi Ri	18	
EB00319	李利孫	Yi Ison	20	
E204605	李連孫	Yi Yŏnson	20	
E103275	李憐童	Yi Yŏndong	19	
E102629	李良儉	Yi Yanggŏm	18	
E904853	李良玉	Yi Yangok	21	
EB04160	李梁	Yi Ryang	18	
E104547	李樑	Yi Ryang	20	
D402440	李亮	Yi Ryang	16	
E200098	李亮	Yi Ryang	20	
E503054	李洌	Yi Ryŏl	20	
EB03995	李璘		18	
E807846	李臨	Yi Rim	17	
E206379	李鱗	Yi Rin	19	
E104154	李麟孫	Yi Inson	20	
E900991	李疄	Yi Rin	18	
E901531	李聆	Yi Ryŏng	18	
E204563	李櫓	Yi Ro	18	
E701478	李陸	Yi Ryuk	20	
E104026	李祿崇	Yi Noksung	20	
E202926	李掄	Yi Ryun	19	
E305679	李崙	Yi Ryun	19	
EB04344	李蔓	Yi Man	16	1
E204600	李蔓孫	Yi Manson	20	
E206004	李眉壽	Yi Misu	20	
E902185	李蒙	Yi Mong	19	
E302375	李蒙同	Yi Ŭidong	20	
E203411	李孟		19	
EC00500	李孟常	Yi Maengsang	18	
E000801	李孟淳	Yi Maengsun	21	
E302193	李孟達	Yi Maengdal	19	
E204248	李孟靖	Yi Maengjŏng	21	
E401461	李孟畯	Yi Maengjun	18	
D206769	李孟明	Yi Maengmyŏng	14	
EC01246	李孟明	Yi Maengmyŏng	20	
E302209	李孟强	Yi Maenggang	19	
EC01244	李孟欽	Yi Maenghŭm	20	
E100531	李孟石	Yi Maengsŏk	19	
E103417	李孟壽	Yi Maengsu	19	
EC01277	李孟思	Yi Maengsa	21	
E201135	李孟孫		19	
E202987	李孟孫	Yi Maengson	19	
E206377	李孟孫	Yi Maengson	19	
E401558	李孟孫	Yi Maengson	18	
EC00699	李孟文	Yi Maengmun	21	
E203442	李孟禧		19	
E303267	李孟禧	Yi Maenghŭi	20	
E804899	李孟賢	Yi Maenghyŏn	22	
E303648	李孟孝	Yi Maenghyo	20	
E203487	李孟緖		20	
E401458	李孟畇	Yi Maenggyun	18	
E401462	李孟畛	Yi Maengjin	18	
E103938	李孟知	Yi Maenghwa	19	
E104080	李孟智	Yi Maengji	19	
E301807	李孟專	Yi Maengjŏn	18	
E201044	李孟準	Yi Maengjun	20	
E401457	李孟㽥	Yi Maengyu	18	
E300888	李夢石		19	
E900798	李夢石	Yi Mongsŏk	21	
E401162	李密	Yi Mil	17	
E402411	李密		17	1
E901150	李密	Yi Mil	18	
E104447	李綿	Yi Myŏn	19	
EA01197	李旻	Yi Min	18	
E101378	李敏	Yi Min	21	
E802210	李敏亨		21	
EA04220	李敏元	Yi Minwŏn	20	
E304447	李明弼	Yi Myŏngp'il	20	
E701763	李明弼	Yi Myŏngp'il	21	
E305808	李明生	Yi Myŏngsaeng	17	
E206024	李明孫	Yi Myŏngson	20	
E503092	李洺	Yi Myŏng	19	
E302067	李鳴謙	Yi Myŏnggyŏm	18	
E203749	李命敏	Yi Myŏngmin	18	
EC02178	李命生	Yi Myŏngsaeng	20	
E802803	李命孫	Yi Myŏngson	20	
E203877	李命賢		19	
E905011	李命垠	Yi Myŏngŭn	19	
E104747	李末淳	Yi Ŭisun	20	
E203548	李末丁		18	
EB04106	李末奉	Yi Malbong	20	
EA03972	李末亨	Yi Marhyŏng	21	
E203790	李末敏		18	
E102615	李末生	Yi Malsaeng	18	
E103054	李末石	Yi Malsŏk	20	
E000405	李末孫	Yi Malson	20	
E000769	李末孫		17	1
E902355	李末同	Yi Maldong	20	
E301646	李末貞	Yi Malchŏng	19	
E104639	李末中	Yi Maldong	20	
EC02478	李末重	Yi Malchung	19	
E302020	李末專	Yi Malchŏn	18	
EB04252	李末專	Yi Malchŏn	17	
E102267	李陌	Yi Maek	20	
EA01834	李莫奉	Yi Makpong	20	
E101298	李墨禾	Yi Sahwa	18	
E301470	李謀	Yi Sim	20	
E901152	李霂	Yi Mok	19	
E305782	李穆	Yi Mok	17	
E203060	李蒳	Yi Nap	20	
E400779	李訥	Yi Nul	18	
E905075	李儞	Yi I	20	
E300294	李念義		18	1
E103526	李念智		20	
E402617	李寧	Yi Nyŏng	19	
E200305	李檂	Yi Nong	18	
E901517	李磻	Yi Pan	16	
E102601	李培	Yi Pae	19	
EA00416	李培		20	
EA03379	李培	Yi Pae	21	
