kind	severity	message	ids	names	vol	leaf	side
generation-repair	note	朴壔 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA01201	朴壔	3	52	b
generation-repair	note	朴塢 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	d3ed0d07-a098-440f-9228-b5ca2ecca2a6	朴塢	3	52	b
generation-repair	note	李鼎祚 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EB01118	李鼎祚	3	54	a
generation-repair	note	李仲善 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E303820	李仲善	3	55	a
generation-repair	note	李仲規 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E807662	李仲規	3	55	a
generation-repair	note	金長訥 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E300124	金長訥	3	56	a
generation-repair	note	李玉衡 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301913	李玉衡	3	56	a
generation-repair	note	南八凱 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E503675	南八凱	3	56	a
generation-repair	note	金季訥 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E802135	金季訥	3	56	a
generation-repair	note	金甲訥 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E802532	金甲訥	3	56	a
generation-repair	note	權玠 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900504	權玠	3	56	a
generation-repair	note	河源 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900506	河源	3	56	a
generation-repair	note	金養蒙 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900508	金養蒙	3	56	a
generation-repair	note	權叔衡 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900509	權叔衡	3	56	a
generation-repair	note	權叔均 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900515	權叔均	3	56	a
generation-repair	note	李京孫 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900527	李京孫	3	56	a
generation-repair	note	安彭耉 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900528	安彭耉	3	56	a
generation-repair	note	李時敏 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900592	李時敏	3	56	a
generation-repair	note	朴磁 was moved down 3 generations (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA00497	朴磁	3	56	a
generation-repair	note	柳承涵 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301907	柳承涵	3	56	b
generation-repair	note	權處中 was moved down 1 generation (to 17) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900421	權處中	3	56	b
generation-repair	note	裴襟 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900557	裴襟	3	56	b
generation-repair	note	南孟命 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03732	南孟命	3	56	b
generation-repair	note	南仲命 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA03735	南仲命	3	56	b
generation-repair	note	潘龜 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E900442	潘龜	3	57	b
generation-repair	note	潘呂生 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E901072	潘呂生	3	57	b
generation-repair	note	尹忠毅 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E807868	尹忠毅	3	58	a
generation-repair	note	權以謙 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E807869	權以謙	3	58	a
generation-repair	note	金居澗 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E807871	金居澗	3	58	a
generation-repair	note	崔汝海 was moved down 1 generation (to 18) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E807872	崔汝海	3	58	a
generation-repair	note	李範 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E102729	李範	3	58	b
generation-repair	note	盧哲根 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E301264	盧哲根	3	58	b
generation-repair	note	成允武 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E303346	成允武	3	58	b
generation-repair	note	鄭忠基 was moved down 3 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E000217	鄭忠基	3	59	a
generation-repair	note	李裀 was moved down 3 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E101377	李裀	3	60	a
generation-repair	note	崔承寧 was moved down 3 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E101384	崔承寧	3	60	a
generation-repair	note	崔道一 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E101386	崔道一	3	60	a
